districtCode,city,district,province,lon,lat
361024,抚州市,崇仁,江西省,116.059109,27.760907
361025,抚州市,乐安,江西省,115.838432,27.420101
361026,抚州市,宜黄,江西省,116.223023,27.546512
361027,抚州市,金溪,江西省,116.778751,27.907387
361028,抚州市,资溪,江西省,117.066095,27.70653
361030,抚州市,广昌,江西省,116.327291,26.838426
361100,上饶市,上饶,江西省,117.971185,28.44442
361102,上饶市,信州,江西省,117.970522,28.445378
361103,上饶市,广丰,江西省,118.189852,28.440285
361121,上饶市,上饶县,江西省,117.90612,28.453897
361123,上饶市,玉山,江西省,118.244408,28.673479
361124,上饶市,铅山,江西省,117.711906,28.310892
361125,上饶市,横峰,江西省,117.608247,28.415103
361126,上饶市,弋阳,江西省,117.435002,28.402391
361127,上饶市,余干,江西省,116.691072,28.69173
361128,上饶市,鄱阳,江西省,116.673748,28.993374
361129,上饶市,万年,江西省,117.07015,28.692589
361130,上饶市,婺源,江西省,117.86219,29.254015
361181,上饶市,德兴,江西省,117.578732,28.945034
370100,济南市,济南,山东省,117.000923,36.675807
370102,济南市,历下,山东省,117.03862,36.664169
370103,济南市,市中,山东省,116.99898,36.657354
370104,济南市,槐荫,山东省,116.947921,36.668205
370105,济南市,天桥,山东省,116.996086,36.693374
370112,济南市,历城,山东省,117.063744,36.681744
370113,济南市,长清,山东省,116.74588,36.561049
370114,济南市,章丘,山东省,117.54069,36.71209
370115,济南市,济阳,山东省,117.176035,36.976772
370116,济南市,莱芜,山东省,117.6666,36.20884
370117,济南市,钢城,山东省,117.817496,36.06472
370124,济南市,平阴,山东省,116.455054,36.286923
370126,济南市,商河,山东省,117.156369,37.310544
370200,青岛市,青岛,山东省,120.355173,36.082982
370202,青岛市,市南区,山东省,120.395966,36.070892
370203,青岛市,市北区,山东省,120.355026,36.083819
370211,青岛市,黄岛,山东省,119.995518,35.875138
370212,青岛市,崂山,山东省,120.467393,36.102569
370213,青岛市,李沧,山东省,120.421236,36.160023
370214,青岛市,城阳,山东省,120.389135,36.306833
370215,青岛市,即墨,山东省,120.447352,36.390847
370281,青岛市,胶州,山东省,120.006202,36.285878
370283,青岛市,平度,山东省,119.959012,36.788828
370285,青岛市,莱西,山东省,120.526226,36.86509
370300,淄博市,淄博,山东省,118.047648,36.814939
370302,淄博市,淄川,山东省,117.967696,36.647272
370303,淄博市,张店,山东省,118.053521,36.807049
370304,淄博市,博山,山东省,117.85823,36.497567
370305,淄博市,临淄,山东省,118.306018,36.816657
370306,淄博市,周村,山东省,117.851036,36.803699
370321,淄博市,桓台,山东省,118.101556,36.959773
370322,淄博市,高青,山东省,117.829839,37.169581
370323,淄博市,沂源,山东省,118.166161,36.186282
370400,枣庄市,枣庄,山东省,117.557964,34.856424
370402,枣庄市,市中区,山东省,117.557281,34.856651
370403,枣庄市,薛城,山东省,117.265293,34.79789
370404,枣庄市,峄城,山东省,117.586316,34.767713
370405,枣庄市,台儿庄,山东省,117.734747,34.564815
370406,枣庄市,山亭,山东省,117.458968,35.096077
370481,枣庄市,滕州,山东省,117.162098,35.088498
370500,东营市,东营,山东省,118.507543,37.461567
370502,东营市,东营区,山东省,118.58846,37.45485
370503,东营市,河口区,山东省,118.529613,37.886015
370505,东营市,垦利,山东省,118.551314,37.588679
370522,东营市,利津,山东省,118.248854,37.493365
370523,东营市,广饶,山东省,118.407522,37.05161
370600,烟台市,烟台,山东省,121.391382,37.539297
370602,烟台市,芝罘,山东省,121.385877,37.540925
370611,烟台市,福山,山东省,121.264741,37.496875
370612,烟台市,牟平,山东省,121.60151,37.388356
370613,烟台市,莱山,山东省,121.448866,37.473549
370634,烟台市,长岛,山东省,120.738345,37.916194
370681,烟台市,龙口,山东省,120.528328,37.648446
370682,烟台市,莱阳,山东省,120.711151,36.977037
370683,烟台市,莱州,山东省,119.942135,37.182725
370684,烟台市,蓬莱,山东省,120.762689,37.811168
370685,烟台市,招远,山东省,120.403142,37.364919
370686,烟台市,栖霞,山东省,120.834097,37.305854
370687,烟台市,海阳,山东省,121.168392,36.780657
370700,潍坊市,潍坊,山东省,119.107078,36.70925
370702,潍坊市,潍城,山东省,119.103784,36.710062
370703,潍坊市,寒亭,山东省,119.207866,36.772103
370704,潍坊市,坊子,山东省,119.166326,36.654616
370705,潍坊市,奎文,山东省,119.137357,36.709494
370724,潍坊市,临朐,山东省,118.539876,36.516371
370725,潍坊市,昌乐,山东省,118.839995,36.703253
370781,潍坊市,青州,山东省,118.484693,36.697855
370782,潍坊市,诸城,山东省,119.403182,35.997093
370783,潍坊市,寿光,山东省,118.736451,36.874411
370784,潍坊市,安丘,山东省,119.206886,36.427417
370785,潍坊市,高密,山东省,119.757033,36.37754
370786,潍坊市,昌邑,山东省,119.394502,36.854937
370800,济宁市,济宁,山东省,116.587245,35.415393
370811,济宁市,任城,山东省,116.595261,35.414828
370812,济宁市,兖州,山东省,116.828996,35.556445
370826,济宁市,微山,山东省,117.12861,34.809525
370827,济宁市,鱼台,山东省,116.650023,34.997706
370828,济宁市,金乡,山东省,116.310364,35.06977
370829,济宁市,嘉祥,山东省,116.342885,35.398098
370830,济宁市,汶上,山东省,116.487146,35.721746
370831,济宁市,泗水,山东省,117.273605,35.653216
370832,济宁市,梁山,山东省,116.08963,35.801843
370881,济宁市,曲阜,山东省,116.991885,35.592788
370883,济宁市,邹城,山东省,116.96673,35.405259
370900,泰安市,泰安,山东省,117.129063,36.194968
370902,泰安市,泰山,山东省,117.129984,36.189313
370911,泰安市,岱岳,山东省,117.04353,36.1841
370921,泰安市,宁阳,山东省,116.799297,35.76754
370923,泰安市,东平,山东省,116.461052,35.930467
370982,泰安市,新泰,山东省,117.766092,35.910387
370983,泰安市,肥城,山东省,116.763703,36.1856
371000,威海市,威海,山东省,122.116394,37.509691
371002,威海市,环翠,山东省,122.116189,37.510754
371003,威海市,文登,山东省,122.057139,37.196211
371082,威海市,荣成,山东省,122.422896,37.160134
371083,威海市,乳山,山东省,121.536346,36.919622
371100,日照市,日照,山东省,119.461208,35.428588
371102,日照市,东港区,山东省,119.457703,35.426152
371103,日照市,岚山,山东省,119.315844,35.119794
371121,日照市,五莲,山东省,119.206745,35.751936
371122,日照市,莒县,山东省,118.832859,35.588115
371300,临沂市,临沂,山东省,118.326443,35.065282
371302,临沂市,兰山,山东省,118.327667,35.061631
371311,临沂市,罗庄,山东省,118.284795,34.997204
371312,临沂市,河东区,山东省,118.398296,35.085004
371321,临沂市,沂南,山东省,118.455395,35.547002
371322,临沂市,郯城,山东省,118.342963,34.614741
371323,临沂市,沂水,山东省,118.634543,35.787029
371324,临沂市,兰陵,山东省,118.049968,34.855573
371325,临沂市,费县,山东省,117.968869,35.269174
371326,临沂市,平邑,山东省,117.631884,35.511519
371327,临沂市,莒南,山东省,118.838322,35.175911
371328,临沂市,蒙阴,山东省,117.943271,35.712435
371329,临沂市,临沭,山东省,118.648379,34.917062
371400,德州市,德州,山东省,116.307428,37.453968
371402,德州市,德城,山东省,116.307076,37.453923
371403,德州市,陵城,山东省,116.574929,37.332848
371422,德州市,宁津,山东省,116.79372,37.649619
371423,德州市,庆云,山东省,117.390507,37.777724
371424,德州市,临邑,山东省,116.867028,37.192044
371425,德州市,齐河,山东省,116.758394,36.795497
371426,德州市,平原,山东省,116.433904,37.164465
371427,德州市,夏津,山东省,116.003816,36.950501
371428,德州市,武城,山东省,116.078627,37.209527
371481,德州市,乐陵,山东省,117.216657,37.729115
371482,德州市,禹城,山东省,116.642554,36.934485
371500,聊城市,聊城,山东省,115.980367,36.456013
371502,聊城市,东昌府,山东省,115.980023,36.45606
371521,聊城市,阳谷,山东省,115.784287,36.113708
371522,聊城市,莘县,山东省,115.667291,36.237597
371523,聊城市,茌平,山东省,116.25335,36.591934
371524,聊城市,东阿,山东省,116.248855,36.336004
371525,聊城市,冠县,山东省,115.444808,36.483753
371526,聊城市,高唐,山东省,116.229662,36.859755
371581,聊城市,临清,山东省,115.713462,36.842598
371600,滨州市,滨州,山东省,118.016974,37.383542
371602,滨州市,滨城,山东省,118.020149,37.384842
371603,滨州市,沾化,山东省,118.129902,37.698456
371621,滨州市,惠民,山东省,117.508941,37.483876
371622,滨州市,阳信,山东省,117.581326,37.640492
371623,滨州市,无棣,山东省,117.616325,37.740848
371625,滨州市,博兴,山东省,118.123096,37.147002
371681,滨州市,邹平,山东省,117.736807,36.87803
371700,菏泽市,菏泽,山东省,115.469381,35.246531
371702,菏泽市,牡丹,山东省,115.470946,35.24311
371703,菏泽市,定陶,山东省,115.569601,35.072701
371721,菏泽市,曹县,山东省,115.549482,34.823253
371722,菏泽市,单县,山东省,116.08262,34.790851
371723,菏泽市,成武,山东省,115.897349,34.947366
371724,菏泽市,巨野,山东省,116.089341,35.390999
371725,菏泽市,郓城,山东省,115.93885,35.594773
371726,菏泽市,鄄城,山东省,115.51434,35.560257
371728,菏泽市,东明,山东省,115.098412,35.289637
410100,郑州市,郑州,河南省,113.665412,34.757975
410102,郑州市,中原,河南省,113.611576,34.748286
410103,郑州市,二七区,河南省,113.645422,34.730936
410104,郑州市,管城,河南省,113.685313,34.746453
410105,郑州市,金水,河南省,113.686037,34.775838
410106,郑州市,上街,河南省,113.298282,34.808689
410108,郑州市,惠济,河南省,113.61836,34.828591
410122,郑州市,中牟,河南省,114.022521,34.721976
410181,郑州市,巩义,河南省,112.98283,34.75218
410182,郑州市,荥阳,河南省,113.391523,34.789077
410183,郑州市,新密,河南省,113.380616,34.537846
410184,郑州市,新郑,河南省,113.73967,34.394219
410185,郑州市,登封,河南省,113.037768,34.459939
410200,开封市,开封,河南省,114.341447,34.797049
410202,开封市,龙亭,河南省,114.353348,34.799833
410203,开封市,顺河,河南省,114.364875,34.800459
410204,开封市,鼓楼区,河南省,114.3485,34.792383
410205,开封市,禹王台,河南省,114.350246,34.779727
410212,开封市,祥符,河南省,114.437622,34.756476
410221,开封市,杞县,河南省,114.770472,34.554585
410222,开封市,通许,河南省,114.467734,34.477302
410223,开封市,尉氏,河南省,114.193927,34.412256
410225,开封市,兰考,河南省,114.820572,34.829899
410300,洛阳市,洛阳,河南省,112.434468,34.663041
410302,洛阳市,老城区,河南省,112.477298,34.682945
410303,洛阳市,西工,河南省,112.443232,34.667847
410304,洛阳市,瀍河,河南省,112.491625,34.684738
410305,洛阳市,涧西,河南省,112.399243,34.654251
410306,洛阳市,吉利,河南省,112.584796,34.899093
410311,洛阳市,洛龙,河南省,112.456634,34.618557
410322,洛阳市,孟津,河南省,112.443892,34.826485
410323,洛阳市,新安,河南省,112.141403,34.728679
410324,洛阳市,栾川,河南省,111.618386,33.783195
410325,洛阳市,嵩县,河南省,112.087765,34.131563
410326,洛阳市,汝阳,河南省,112.473789,34.15323
410327,洛阳市,宜阳,河南省,112.179989,34.516478
410328,洛阳市,洛宁,河南省,111.655399,34.387179
410329,洛阳市,伊川,河南省,112.429384,34.423416
410381,洛阳市,偃师,河南省,112.787739,34.723042
410400,平顶山市,平顶山,河南省,113.307718,33.735241
410402,平顶山市,新华区,河南省,113.299061,33.737579
410403,平顶山市,卫东,河南省,113.310327,33.739285
410404,平顶山市,石龙,河南省,112.889885,33.901538
410411,平顶山市,湛河,河南省,113.320873,33.725681
410421,平顶山市,宝丰,河南省,113.066812,33.866359
410422,平顶山市,叶县,河南省,113.358298,33.621252
410423,平顶山市,鲁山,河南省,112.906703,33.740325
410425,平顶山市,郏县,河南省,113.220451,33.971993
410481,平顶山市,舞钢,河南省,113.52625,33.302082
410482,平顶山市,汝州,河南省,112.845336,34.167408
410500,安阳市,安阳,河南省,114.352482,36.103442
410502,安阳市,文峰,河南省,114.352562,36.098101
410503,安阳市,北关,河南省,114.352646,36.10978
410505,安阳市,殷都,河南省,114.300098,36.108974
410506,安阳市,龙安,河南省,114.323522,36.095568
410522,安阳市,安阳县,河南省,114.23838,36.218907
410523,安阳市,汤阴,河南省,114.362357,35.922349
410526,安阳市,滑县,河南省,114.524,35.574628
410527,安阳市,内黄,河南省,114.904582,35.953702
410581,安阳市,林州,河南省,113.823767,36.063403
410600,鹤壁市,鹤壁,河南省,114.295444,35.748236
410602,鹤壁市,鹤山区,河南省,114.166551,35.936128
410603,鹤壁市,山城,河南省,114.184202,35.896058
410611,鹤壁市,淇滨,河南省,114.293917,35.748382
410621,鹤壁市,浚县,河南省,114.550162,35.671282
410622,鹤壁市,淇县,河南省,114.200379,35.609478
410700,新乡市,新乡,河南省,113.806186,35.190021
410702,新乡市,红旗,河南省,113.878158,35.302684
410703,新乡市,卫滨,河南省,113.866065,35.304905
410704,新乡市,凤泉,河南省,113.906712,35.379855
410711,新乡市,牧野,河南省,113.89716,35.312974
410721,新乡市,新乡县,河南省,113.81159,35.19564
410724,新乡市,获嘉,河南省,113.657249,35.261685
410725,新乡市,原阳,河南省,113.965966,35.054001
410726,新乡市,延津,河南省,114.200982,35.149515
410727,新乡市,封丘,河南省,114.423405,35.04057
410728,新乡市,长垣,河南省,114.673807,35.19615
410781,新乡市,卫辉,河南省,114.065855,35.404295
410782,新乡市,辉县,河南省,113.802518,35.461318
410800,焦作市,焦作,河南省,113.238266,35.23904
410802,焦作市,解放,河南省,113.226126,35.241353
410803,焦作市,中站,河南省,113.175485,35.236145
410804,焦作市,马村,河南省,113.321703,35.265453
410811,焦作市,山阳区,河南省,113.26766,35.21476
410821,焦作市,修武,河南省,113.447465,35.229923
410822,焦作市,博爱,河南省,113.069313,35.170351
410823,焦作市,武陟,河南省,113.408334,35.09885
410825,焦作市,温县,河南省,113.079118,34.941233
410882,焦作市,沁阳,河南省,112.934538,35.08901
410883,焦作市,孟州,河南省,112.78708,34.90963
410900,濮阳市,濮阳,河南省,115.041299,35.768234
410902,濮阳市,华龙,河南省,115.03184,35.760473
410922,濮阳市,清丰,河南省,115.107287,35.902413
410923,濮阳市,南乐,河南省,115.204336,36.075204
410926,濮阳市,范县,河南省,115.504212,35.851977
410927,濮阳市,台前,河南省,115.855681,35.996474
410928,濮阳市,濮阳县,河南省,115.035584,35.717889
411000,许昌市,许昌,河南省,113.826063,34.022956
411002,许昌市,魏都,河南省,113.828307,34.02711
411003,许昌市,建安,河南省,113.829043,34.130445
411024,许昌市,鄢陵,河南省,114.188507,34.100502
411025,许昌市,襄城,河南省,113.493166,33.855943
411081,许昌市,禹州,河南省,113.471316,34.154403
411082,许昌市,长葛,河南省,113.768912,34.219257
411100,漯河市,漯河,河南省,114.026405,33.575855
411102,漯河市,源汇,河南省,114.017948,33.565441
